;Date	Time	Flow(CMS)
08/06/2016	10:35:25	-0.0246221789554782
08/06/2016	10:50:25	-0.023119540031261
08/06/2016	11:05:25	-0.0198751431717563
08/06/2016	11:20:25	-0.0150610554186664
08/06/2016	11:35:25	-0.0086065536256305
08/06/2016	11:50:25	-0.000507055201818596
08/06/2016	12:05:25	0.0066721861346334
08/06/2016	12:20:25	0.0088389880263636
08/06/2016	12:35:25	0.0018944293950084
08/06/2016	12:50:25	-0.013295758259832
08/06/2016	13:05:25	-0.0307896701953666
08/06/2016	13:20:25	-0.0466778671875204
08/06/2016	13:35:25	-0.0594501899225205
08/06/2016	13:50:25	-0.0691568668152493
08/06/2016	14:05:25	-0.0764102887668183
08/06/2016	14:20:25	-0.079825088230825
08/06/2016	14:35:25	-0.080821715176393
08/06/2016	14:50:25	-0.0814449655608447
08/06/2016	15:05:25	-0.0806761373204927
08/06/2016	15:20:25	-0.0788178668249267
08/06/2016	15:35:25	-0.0761295394927125
08/06/2016	15:50:25	-0.0728249370554214
08/06/2016	16:05:25	-0.0697900401756012
08/06/2016	16:20:25	-0.0671499208247391
08/06/2016	16:35:25	-0.0649802430677555
08/06/2016	16:50:25	-0.061882649422522
08/06/2016	17:05:25	-0.0593961207436819
08/06/2016	17:20:25	-0.0575587319144216
08/06/2016	17:35:25	-0.0549437203728153
08/06/2016	17:50:25	-0.0530341672489173
08/06/2016	18:05:25	-0.0518461124017549
08/06/2016	18:20:25	-0.0499886372268915
08/06/2016	18:35:25	-0.0474837264795113
08/06/2016	18:50:25	-0.0457114663508427
08/06/2016	19:05:25	-0.0439898988612024
08/06/2016	19:20:25	-0.042318200380701
08/06/2016	19:35:25	-0.0407199711710259
08/06/2016	19:50:25	-0.0391834882253666
08/06/2016	20:05:25	-0.0383741068220523
08/06/2016	20:20:25	-0.0376359589167535
08/06/2016	20:35:25	-0.0363484887047507
08/06/2016	20:50:25	-0.0351516501355735
08/06/2016	21:05:25	-0.0346719122134276
08/06/2016	21:20:25	-0.033669231862522
08/06/2016	21:35:25	-0.0327492159665283
08/06/2016	21:50:25	-0.031917183904478
08/06/2016	22:05:25	-0.0311569659593549
08/06/2016	22:20:25	-0.030483021603028
08/06/2016	22:35:25	-0.029313824192957
08/06/2016	22:50:25	-0.0288113585790322
