;Date	Time	CMS/length
08/09/2016	17:28:37	4.3493996944562e-06
08/09/2016	17:43:37	5.75437948391545e-06
08/09/2016	17:58:37	7.06606648806451e-06
08/09/2016	18:13:37	8.28741480012276e-06
08/09/2016	18:28:37	9.41358594737578e-06
08/09/2016	18:43:37	1.04429670643549e-05
08/09/2016	18:58:37	1.13645389547656e-05
08/09/2016	19:13:37	1.21637858398654e-05
08/09/2016	19:28:37	1.28275330443547e-05
08/09/2016	19:43:37	1.56407222785884e-05
08/09/2016	19:58:37	1.82211106416858e-05
08/09/2016	20:13:37	2.04902089146774e-05
08/09/2016	20:28:37	2.2363331014909e-05
08/09/2016	20:43:37	2.36816146406599e-05
08/09/2016	20:58:37	2.88566241301613e-05
08/09/2016	21:13:37	3.53404971981036e-05
08/09/2016	21:28:37	4.04939809638961e-05
08/09/2016	21:43:37	4.62544131893549e-05
08/09/2016	21:58:37	5.21615560023718e-05
08/09/2016	22:13:37	5.77661615695741e-05
08/09/2016	22:28:37	6.01612821293548e-05
08/09/2016	22:43:37	6.14712383225214e-05
08/09/2016	22:58:37	6.14801746125829e-05
08/09/2016	23:13:37	5.79647106327419e-05
08/09/2016	23:28:37	5.65661758344366e-05
08/09/2016	23:43:37	5.0265181250017e-05
08/09/2016	23:58:37	4.00498933930646e-05
08/10/2016	00:13:37	3.22605085391381e-05
08/10/2016	00:28:37	2.23910845178247e-05
08/10/2016	00:43:37	1.11916688617742e-05
08/10/2016	00:58:37	4.96406872645763e-06
08/10/2016	01:13:37	-1.70551612335852e-06
08/10/2016	01:28:37	-8.54988692838711e-06
08/10/2016	01:43:37	-1.5661665677548e-05
08/10/2016	01:58:37	-2.30376268510829e-05
08/10/2016	02:13:37	-2.78367279167742e-05
08/10/2016	02:28:37	-3.01407149613771e-05
08/10/2016	02:43:37	-3.32332539376215e-05
08/10/2016	02:58:37	-3.7297944440645e-05
08/10/2016	03:13:37	-3.63663214056714e-05
08/10/2016	03:28:37	-3.67998393730847e-05
08/10/2016	03:43:37	-3.87909608393548e-05
08/10/2016	03:58:37	-3.94060035260552e-05
08/10/2016	04:13:37	-3.87874471686133e-05
08/10/2016	04:28:37	-4.01751528935484e-05
08/10/2016	04:43:37	-4.06012959323742e-05
08/10/2016	04:58:37	-4.01637377296835e-05
08/10/2016	05:13:37	-3.89780643504839e-05
08/10/2016	05:28:37	-3.71286884073126e-05
08/10/2016	05:43:37	-3.77716173057726e-05
08/10/2016	05:58:37	-3.48518174103228e-05
08/10/2016	06:13:37	-3.4522197194023e-05
08/10/2016	06:28:37	-3.68504997600991e-05
08/10/2016	06:43:37	-3.58015574117743e-05
08/10/2016	06:58:37	-3.44623076403377e-05
08/10/2016	07:13:37	-2.9904915510464e-05
08/10/2016	07:28:37	-2.81221499803228e-05
08/10/2016	07:43:37	-2.91462681712005e-05
08/10/2016	07:58:37	-2.7050631013492e-05
08/10/2016	08:13:37	-2.48372681537097e-05
08/10/2016	08:28:37	-2.25271465008202e-05
08/10/2016	08:43:37	-2.30199330578935e-05
08/10/2016	08:58:37	-2.05724755725806e-05
08/10/2016	09:13:37	-1.80492430857035e-05
08/10/2016	09:28:37	-1.83539267381047e-05
08/10/2016	09:43:37	-1.5767551865e-05
08/10/2016	09:58:37	-1.31588834253574e-05
08/10/2016	10:13:37	-1.33311332655291e-05
08/10/2016	10:28:37	-1.3492651841129e-05
08/10/2016	10:43:37	-1.08563564141548e-05
08/10/2016	10:58:37	-1.09703659896547e-05
08/10/2016	11:13:37	-1.1088431878871e-05
08/10/2016	11:28:37	-1.11820803593855e-05
08/10/2016	11:43:37	-1.12988685158221e-05
08/10/2016	11:58:37	-8.74440012999997e-06
08/10/2016	12:13:37	-6.23188298664368e-06
08/10/2016	12:28:37	-6.39983682025049e-06
08/10/2016	12:43:37	-6.60410498161285e-06
08/10/2016	12:58:37	-4.21879955736751e-06
08/10/2016	13:13:37	-1.89452900705269e-06
08/10/2016	13:28:37	3.71661077419301e-07
08/10/2016	13:43:37	2.05071121901019e-08
08/10/2016	13:58:37	-3.84431561832814e-07
08/10/2016	14:13:37	1.71745006870957e-06
08/10/2016	14:28:37	1.24577557333557e-06
08/10/2016	14:43:37	7.15477674584518e-07
08/10/2016	14:58:37	2.63235458096765e-06
08/10/2016	15:13:37	4.47045469310331e-06
08/10/2016	15:28:37	6.23273242937597e-06
08/10/2016	15:43:37	5.48780678370967e-06
08/10/2016	15:58:37	4.66812856073288e-06
08/10/2016	16:13:37	6.20024027280378e-06
08/10/2016	16:28:37	7.6436264393549e-06
08/10/2016	16:43:37	8.98726795794641e-06
08/10/2016	16:58:37	1.0226326375228e-05
08/10/2016	17:13:37	9.02371966548385e-06
08/10/2016	17:28:37	1.00514557526661e-05
08/10/2016	17:43:37	1.09845416949801e-05
08/10/2016	17:58:37	1.17740793833871e-05
08/10/2016	18:13:37	1.24622434737881e-05
08/10/2016	18:28:37	1.29939560846199e-05
08/10/2016	18:43:37	1.56799658512903e-05
08/10/2016	18:58:37	1.59264339863632e-05
08/10/2016	19:13:37	1.6007028788043e-05
08/10/2016	19:28:37	1.81416812069355e-05
08/10/2016	19:43:37	2.00384220199242e-05
08/10/2016	19:58:37	2.16254856197679e-05
08/10/2016	20:13:37	2.50566739753226e-05
08/10/2016	20:28:37	2.79523779058336e-05
08/10/2016	20:43:37	3.23583356280448e-05
08/10/2016	20:58:37	3.79998107887097e-05
08/10/2016	21:13:37	4.45289260644472e-05
08/10/2016	21:28:37	5.146877442334e-05
08/10/2016	21:43:37	5.59171670856451e-05
08/10/2016	21:58:37	6.18347881794262e-05
08/10/2016	22:13:37	6.61546789505025e-05
08/10/2016	22:28:37	6.84500750725806e-05
08/10/2016	22:43:37	7.08829366349182e-05
08/10/2016	22:58:37	6.62357596526608e-05
08/10/2016	23:13:37	5.77269579912905e-05
08/10/2016	23:28:37	4.91305489694716e-05
08/10/2016	23:43:37	3.9355268392106e-05
08/10/2016	23:58:37	2.70234714667743e-05
08/11/2016	00:13:37	1.33158662536029e-05
08/11/2016	00:28:37	1.9684978920324e-06
08/11/2016	00:43:37	-6.3205183779031e-06
08/11/2016	00:58:37	-1.41843522819612e-05
08/11/2016	01:13:37	-2.15285933535928e-05
08/11/2016	01:28:37	-2.84953530720968e-05
08/11/2016	01:43:37	-3.52466873681844e-05
08/11/2016	01:58:37	-3.88964729322335e-05
08/11/2016	02:13:37	-4.28471549198387e-05
08/11/2016	02:28:37	-4.73815009993414e-05
08/11/2016	02:43:37	-4.95930114167226e-05
08/11/2016	02:58:37	-4.97048098438709e-05
08/11/2016	03:13:37	-4.79472682967283e-05
08/11/2016	03:28:37	-4.77787101876443e-05
08/11/2016	03:43:37	-4.9394025325e-05
08/11/2016	03:58:37	-5.29703599293005e-05
08/11/2016	04:13:37	-5.54302945895506e-05
08/11/2016	04:28:37	-5.36665775543549e-05
08/11/2016	04:43:37	-5.10399561034551e-05
08/11/2016	04:58:37	-5.08767831497947e-05
08/11/2016	05:13:37	-5.32536795683871e-05
08/11/2016	05:28:37	-5.18251914303243e-05
08/11/2016	05:43:37	-4.98684860641279e-05
08/11/2016	05:58:37	-5.06357369611292e-05
08/11/2016	06:13:37	-4.78088777256943e-05
08/11/2016	06:28:37	-4.46118657472301e-05
08/11/2016	06:43:37	-4.42439360998387e-05
08/11/2016	06:58:37	-4.3574137041892e-05
08/11/2016	07:13:37	-4.26301608876032e-05
08/11/2016	07:28:37	-4.14348597267743e-05
08/11/2016	07:43:37	-4.00169929516461e-05
08/11/2016	07:58:37	-3.84037098296761e-05
08/11/2016	08:13:37	-3.66114108153228e-05
08/11/2016	08:28:37	-3.7695046784854e-05
08/11/2016	08:43:37	-3.55917604275536e-05
08/11/2016	08:58:37	-3.03176807051614e-05
08/11/2016	09:13:37	-3.09731627386867e-05
08/11/2016	09:28:37	-3.15149593666639e-05
08/11/2016	09:43:37	-2.89598687311289e-05
08/11/2016	09:58:37	-2.63338256616645e-05
08/11/2016	10:13:37	-2.65789438265056e-05
08/11/2016	10:28:37	-2.67697824885484e-05
08/11/2016	10:43:37	-2.39841258440532e-05
08/11/2016	10:58:37	-2.11791306147566e-05
08/11/2016	11:13:37	-2.12326966930645e-05
08/11/2016	11:28:37	-2.12741894545005e-05
08/11/2016	11:43:37	-1.84450644951506e-05
08/11/2016	11:58:37	-1.84503391732257e-05
08/11/2016	12:13:37	-1.84739142812798e-05
08/11/2016	12:28:37	-1.57042590823944e-05
08/11/2016	12:43:37	-1.57397316656453e-05
08/11/2016	12:58:37	-1.58082923446189e-05
08/11/2016	13:13:37	-1.31577843248858e-05
08/11/2016	13:28:37	-1.05715370298387e-05
08/11/2016	13:43:37	-1.07399220162624e-05
08/11/2016	13:58:37	-1.09623633100668e-05
08/11/2016	14:13:37	-8.55816639677422e-06
08/11/2016	14:28:37	-6.23301750388897e-06
08/11/2016	14:43:37	-6.61307608657705e-06
08/11/2016	14:58:37	-7.06627429967758e-06
08/11/2016	15:13:37	-4.96511131112351e-06
08/11/2016	15:28:37	-2.95724126582138e-06
08/11/2016	15:43:37	-1.03809686306449e-06
08/11/2016	15:58:37	-1.75780717277441e-06
08/11/2016	16:13:37	-2.56194736798099e-06
08/11/2016	16:28:37	-8.97434012257992e-07
08/11/2016	16:43:37	6.67334886413016e-07
08/11/2016	16:58:37	-3.5060273366248e-07
08/11/2016	17:13:37	1.02542458209669e-06
08/11/2016	17:28:37	4.79084956597412e-06
08/11/2016	17:43:37	5.97061372246665e-06
08/11/2016	17:58:37	4.61791098854816e-06
08/11/2016	18:13:37	5.60732060588167e-06
08/11/2016	18:28:37	8.92943678633469e-06
08/11/2016	18:43:37	9.69811839145164e-06
08/11/2016	18:58:37	1.03202811096619e-05
08/11/2016	19:13:37	1.07456537903917e-05
08/11/2016	19:28:37	1.32556494220967e-05
08/11/2016	19:43:37	1.76564636536414e-05
08/11/2016	19:58:37	2.36669088187275e-05
08/11/2016	20:13:37	3.08297190770969e-05
08/11/2016	20:28:37	3.84182565682231e-05
08/11/2016	20:43:37	4.77512237631126e-05
08/11/2016	20:58:37	5.97996221227418e-05
08/11/2016	21:13:37	7.00104302972499e-05
08/11/2016	21:28:37	7.61669466719938e-05
08/11/2016	21:43:37	7.89103740275806e-05
08/11/2016	21:58:37	7.51810791986569e-05
08/11/2016	22:13:37	6.07187457852862e-05
08/11/2016	22:28:37	3.91191894766128e-05
08/11/2016	22:43:37	1.47430124421694e-05
08/11/2016	22:58:37	-1.10152312489921e-05
08/11/2016	23:13:37	-3.15188752106453e-05
08/11/2016	23:28:37	-4.97765926333807e-05
08/11/2016	23:43:37	-6.81547710976658e-05
08/11/2016	23:58:37	-8.45994500083872e-05
08/12/2016	00:13:37	-9.60003406272738e-05
08/12/2016	00:28:37	-0.000102930697267724
08/12/2016	00:43:37	-0.000109609876996936
08/12/2016	00:58:37	-0.000113289024147284
08/12/2016	01:13:37	-0.000114729081458932
08/12/2016	01:28:37	-0.000118246435530323
08/12/2016	01:43:37	-0.000117196891412158
08/12/2016	01:58:37	-0.000112120488212762
08/12/2016	02:13:37	-0.000114513223424032
08/12/2016	02:28:37	-0.000113800845924467
08/12/2016	02:43:37	-0.000106679588835182
08/12/2016	02:58:37	-0.000104524481837581
08/12/2016	03:13:37	-0.000103943583985114
08/12/2016	03:28:37	-0.000101528560831781
08/12/2016	03:43:37	-9.74987671353226e-05
08/12/2016	03:58:37	-9.57456419743144e-05
08/12/2016	04:13:37	-9.28317865004271e-05
08/12/2016	04:28:37	-8.88303401682258e-05
08/12/2016	04:43:37	-8.75373255358878e-05
08/12/2016	04:58:37	-8.19407807564985e-05
08/12/2016	05:13:37	-7.92172345385481e-05
08/12/2016	05:28:37	-7.59947884152081e-05
08/12/2016	05:43:37	-6.88077772327873e-05
08/12/2016	05:58:37	-6.47566836275806e-05
08/12/2016	06:13:37	-6.38273086394166e-05
08/12/2016	06:28:37	-6.6021842204245e-05
08/12/2016	06:43:37	-6.45749022314517e-05
08/12/2016	06:58:37	-5.96049950554756e-05
08/12/2016	07:13:37	-5.45582600633286e-05
08/12/2016	07:28:37	-5.27422044414518e-05
08/12/2016	07:43:37	-5.41469094350225e-05
08/12/2016	07:58:37	-5.25413450695789e-05
08/12/2016	08:13:37	-4.82360991161291e-05
08/12/2016	08:28:37	-4.76392857587186e-05
08/12/2016	08:43:37	-4.7110566123982e-05
08/12/2016	08:58:37	-4.65911091127417e-05
08/12/2016	09:13:37	-4.61545318488603e-05
08/12/2016	09:28:37	-4.24965862911926e-05
08/12/2016	09:43:37	-4.22209647967743e-05
08/12/2016	09:58:37	-4.20779516705487e-05
08/12/2016	10:13:37	-3.88481917787409e-05
08/12/2016	10:28:37	-3.58007541675806e-05
08/12/2016	10:43:37	-3.60461950148943e-05
08/12/2016	10:58:37	-3.33749625634574e-05
08/12/2016	11:13:37	-3.08551676091936e-05
08/12/2016	11:28:37	-3.16169768560074e-05
08/12/2016	11:43:37	-2.94975806648551e-05
08/12/2016	11:58:37	-2.75876545408065e-05
08/12/2016	12:13:37	-2.58871975589138e-05
08/12/2016	12:28:37	-2.43900305075815e-05
08/12/2016	12:43:37	-2.3096153336613e-05
08/12/2016	12:58:37	-2.20085196017775e-05
08/12/2016	13:13:37	-1.82876523693293e-05
08/12/2016	13:28:37	-1.47894138083872e-05
08/12/2016	13:43:37	-1.71282746200283e-05
08/12/2016	13:58:37	-1.68774183187996e-05
08/12/2016	14:13:37	-1.12916661543549e-05
08/12/2016	14:28:37	-8.69224541011456e-06
08/12/2016	14:43:37	-6.33397775340579e-06
08/12/2016	14:58:37	-4.17387362516125e-06
08/12/2016	15:13:37	-2.24658637263444e-06
08/12/2016	15:28:37	-5.06172326117372e-07
08/12/2016	15:43:37	-1.60887687903232e-06
08/12/2016	15:58:37	-2.61005064663684e-07
08/12/2016	16:13:37	9.1612260443912e-07
08/12/2016	16:28:37	1.88946558338724e-06
08/12/2016	16:43:37	5.25187091678969e-06
08/12/2016	16:58:37	8.40942160940444e-06
08/12/2016	17:13:37	8.84288931693547e-06
08/12/2016	17:28:37	4.1120297145283e-06
08/12/2016	17:43:37	4.22392281424549e-06
08/12/2016	17:58:37	9.13612209241932e-06
08/12/2016	18:13:37	8.93343514645147e-06
08/12/2016	18:28:37	8.56378888880831e-06
08/12/2016	18:43:37	1.28880610579033e-05
08/12/2016	18:58:37	1.45967935044487e-05
08/12/2016	19:13:37	1.60716551299012e-05
08/12/2016	19:28:37	1.73241758735484e-05
08/12/2016	19:43:37	1.82347607499203e-05
08/12/2016	19:58:37	2.34613815719922e-05
08/12/2016	20:13:37	2.56434150383871e-05
08/12/2016	20:28:37	3.156353733725e-05
08/12/2016	20:43:37	4.06682520517872e-05
08/12/2016	20:58:37	4.98239268391935e-05
08/12/2016	21:13:37	6.26825109304361e-05
08/12/2016	21:28:37	7.27472612889216e-05
08/12/2016	21:43:37	8.05377741551611e-05
08/12/2016	21:58:37	8.39095404462701e-05
08/12/2016	22:13:37	8.17414996555e-05
08/12/2016	22:28:37	7.42589633222581e-05
08/12/2016	22:43:37	6.11941060041671e-05
08/12/2016	22:58:37	4.32265677149701e-05
08/12/2016	23:13:37	2.15379335814517e-05
08/12/2016	23:28:37	-5.12950369589989e-07
08/12/2016	23:43:37	-2.02749018134105e-05
08/12/2016	23:58:37	-3.73164785254838e-05
08/13/2016	00:13:37	-5.48564933504792e-05
08/13/2016	00:28:37	-6.84623998480989e-05
08/13/2016	00:43:37	-8.13388472270969e-05
08/13/2016	00:58:37	-9.05740296801759e-05
08/13/2016	01:13:37	-8.99097860184059e-05
08/13/2016	01:28:37	-9.03687823761293e-05
08/13/2016	01:43:37	-9.264609723347e-05
08/13/2016	01:58:37	-9.74719956155041e-05
08/13/2016	02:13:37	-9.82457711940323e-05
08/13/2016	02:28:37	-9.54679317130626e-05
08/13/2016	02:43:37	-9.31189358757665e-05
08/13/2016	02:58:37	-9.15920445596778e-05
08/13/2016	03:13:37	-9.12243514643594e-05
08/13/2016	03:28:37	-8.87332802968765e-05
08/13/2016	03:43:37	-8.44035004158065e-05
08/13/2016	03:58:37	-7.84648556756677e-05
08/13/2016	04:13:37	-7.82414344339709e-05
08/13/2016	04:28:37	-8.03347997267743e-05
08/13/2016	04:43:37	-7.78402022124872e-05
08/13/2016	04:58:37	-7.44225298721346e-05
08/13/2016	05:13:37	-7.02599844658064e-05
08/13/2016	05:28:37	-6.54308133752053e-05
08/13/2016	05:43:37	-6.35018205332151e-05
08/13/2016	05:58:37	-6.10785293814516e-05
08/13/2016	06:13:37	-5.82448088389022e-05
08/13/2016	06:28:37	-5.84180693029333e-05
08/13/2016	06:43:37	-5.8295162998871e-05
08/13/2016	06:58:37	-5.45971178222489e-05
08/13/2016	07:13:37	-5.39964240642847e-05
08/13/2016	07:28:37	-5.32576279962903e-05
08/13/2016	07:43:37	-5.29524623830488e-05
08/13/2016	07:58:37	-5.30908938602115e-05
08/13/2016	08:13:37	-4.9906855222097e-05
08/13/2016	08:28:37	-4.67247636660358e-05
08/13/2016	08:43:37	-4.68934888057631e-05
08/13/2016	08:58:37	-5.03641484611291e-05
08/13/2016	09:13:37	-5.05247444543743e-05
08/13/2016	09:28:37	-5.06768611779967e-05
08/13/2016	09:43:37	-4.77217744993549e-05
08/13/2016	09:58:37	-4.16739989473213e-05
08/13/2016	10:13:37	-4.21056587199164e-05
08/13/2016	10:28:37	-4.26551406759677e-05
08/13/2016	10:43:37	-4.01989987360638e-05
08/13/2016	10:58:37	-3.79106630245411e-05
08/13/2016	11:13:37	-2.97404336062903e-05
08/13/2016	11:28:37	-2.48090744562854e-05
08/13/2016	11:43:37	-2.61387536131993e-05
08/13/2016	11:58:37	-2.16631119891935e-05
08/13/2016	12:13:37	-1.73988080647468e-05
08/13/2016	12:28:37	-1.62992296313903e-05
08/13/2016	12:43:37	-1.53865404838711e-05
08/13/2016	12:58:37	-1.46545599697712e-05
08/13/2016	13:13:37	-1.12729453635311e-05
08/13/2016	13:28:37	-8.09460451548373e-06
08/13/2016	13:43:37	-7.94638311296639e-06
08/13/2016	13:58:37	-5.20574571440188e-06
08/13/2016	14:13:37	-5.39716024677416e-06
08/13/2016	14:28:37	-5.7966710813462e-06
08/13/2016	14:43:37	-3.60886012111942e-06
08/13/2016	14:58:37	-4.30795574435477e-06
08/13/2016	15:13:37	-2.49817085724216e-06
08/13/2016	15:28:37	-3.47722479775194e-06
08/13/2016	15:43:37	-4.63695585838709e-06
08/13/2016	15:58:37	-7.14026701052435e-07
08/13/2016	16:13:37	4.36192657060671e-07
08/13/2016	16:28:37	1.40198215806452e-06
08/13/2016	16:43:37	2.23089846780968e-06
08/13/2016	16:58:37	3.85444277950315e-07
08/13/2016	17:13:37	9.20205459193357e-07
08/13/2016	17:28:37	0
