;Date	Time	Flow(CMS)
08/07/2016	22:55:26	-0.000142547700555425
08/07/2016	23:10:26	-0.000119885023303876
08/07/2016	23:25:26	-9.83289501793876e-05
08/07/2016	23:40:26	-8.53248837906156e-05
08/07/2016	23:55:26	-7.35672368162384e-05
08/08/2016	00:10:26	-6.28708548173048e-05
08/08/2016	00:25:26	-5.33412222580647e-05
08/08/2016	00:40:26	-3.77361803026057e-05
08/08/2016	00:55:26	-3.01662315699042e-05
08/08/2016	01:10:26	-2.34624454360707e-05
08/08/2016	01:25:26	-1.05628999382554e-05
08/08/2016	01:40:26	-5.1790081910938e-06
08/08/2016	01:55:26	-3.944166178886e-07
08/08/2016	02:10:26	3.91200955921239e-06
08/08/2016	02:25:26	7.65090003326283e-06
08/08/2016	02:40:26	1.75114516313784e-05
08/08/2016	02:55:26	2.03610532108637e-05
08/08/2016	03:10:26	2.27726451372848e-05
08/08/2016	03:25:26	2.48649232994134e-05
08/08/2016	03:40:26	2.0206116115528e-05
08/08/2016	03:55:26	2.14428296407096e-05
08/08/2016	04:10:26	2.84280297818182e-05
08/08/2016	04:25:26	2.87671502298217e-05
08/08/2016	04:40:26	2.86716872912994e-05
08/08/2016	04:55:26	3.43648955994137e-05
08/08/2016	05:10:26	3.97594184849794e-05
08/08/2016	05:25:26	3.88528005294224e-05
08/08/2016	05:40:26	3.17837717762463e-05
08/08/2016	05:55:26	3.61223731699082e-05
08/08/2016	06:10:26	4.59785878448004e-05
08/08/2016	06:25:26	4.4031031160997e-05
08/08/2016	06:40:26	4.16816414461947e-05
08/08/2016	06:55:26	4.46094394562892e-05
08/08/2016	07:10:26	4.16405712225808e-05
08/08/2016	07:25:26	3.83358524152584e-05
08/08/2016	07:40:26	4.02453729821876e-05
08/08/2016	07:55:26	4.18728319879765e-05
08/08/2016	08:10:26	4.32328907851632e-05
08/08/2016	08:25:26	4.43040502362418e-05
08/08/2016	08:40:26	3.99187456612903e-05
08/08/2016	08:55:26	4.04404433644649e-05
08/08/2016	09:10:26	3.5641924643606e-05
08/08/2016	09:25:26	3.05002977630498e-05
08/08/2016	09:40:26	3.54367511983915e-05
08/08/2016	09:55:26	4.01400671472943e-05
08/08/2016	10:10:26	3.46946456774193e-05
08/08/2016	10:25:26	2.89017161045641e-05
08/08/2016	10:40:26	3.27725795525061e-05
08/08/2016	10:55:26	3.15387254900293e-05
08/08/2016	11:10:26	3.01191037968239e-05
08/08/2016	11:25:26	3.32616783309112e-05
08/08/2016	11:40:26	3.61847765079179e-05
08/08/2016	11:55:26	3.41238116887245e-05
08/08/2016	12:10:26	3.18086444820472e-05
08/08/2016	12:25:26	2.914739303695e-05
08/08/2016	12:40:26	3.06574218362622e-05
08/08/2016	12:55:26	3.61706182555859e-05
08/08/2016	13:10:26	4.07923195395895e-05
08/08/2016	13:25:26	4.42336680188466e-05
08/08/2016	13:40:26	5.08644012661499e-05
08/08/2016	13:55:26	6.54100091334309e-05
08/08/2016	14:10:26	9.86089750827095e-05
08/08/2016	14:25:26	0.00015290429148559
08/08/2016	14:40:26	0.000225060803086217
08/08/2016	14:55:26	0.000306717378908237
08/08/2016	15:10:26	0.000356233535540774
08/08/2016	15:25:26	0.000322861351673314
08/08/2016	15:40:26	0.000200588574162647
08/08/2016	15:55:26	2.8943710356294e-05
08/08/2016	16:10:26	-0.000150715925227859
08/08/2016	16:25:26	-0.000309551706113511
08/08/2016	16:40:26	-0.000434797980981809
08/08/2016	16:55:26	-0.000519269157524047
08/08/2016	17:10:26	-0.000570036224066885
08/08/2016	17:25:26	-0.000597644261744265
08/08/2016	17:40:26	-0.000594112281387098
08/08/2016	17:55:26	-0.000578082120851452
08/08/2016	18:10:26	-0.000561602321638561
08/08/2016	18:25:26	-0.000541174998980645
08/08/2016	18:40:26	-0.000512393333707576
08/08/2016	18:55:26	-0.00047705155725387
08/08/2016	19:10:26	-0.00044420405525396
08/08/2016	19:25:26	-0.000415198320131058
08/08/2016	19:40:26	-0.000383622208769579
08/08/2016	19:55:26	-0.000342842154405865
08/08/2016	20:10:26	-0.000308165374324312
08/08/2016	20:25:26	-0.000280398839720844
08/08/2016	20:40:26	-0.000252761383711143
08/08/2016	20:55:26	-0.000225594640045646
08/08/2016	21:10:26	-0.000199273983763556
08/08/2016	21:25:26	-0.000174039883190616
08/08/2016	21:40:26	-0.000150353715726118
08/08/2016	21:55:26	-0.000129409907186282
