;DateTime,Heat [Watts/m]
08/06/2016 12:53:45,13006231.55432
08/06/2016 13:08:45,21877562.9943069
08/06/2016 13:23:45,35523479.441154
08/06/2016 13:38:45,51252309.6093305
08/06/2016 13:53:45,66958356.4071429
08/06/2016 14:08:45,79407757.3591202
08/06/2016 14:23:45,90000959.8737118
08/06/2016 14:38:45,97254816.6480652
08/06/2016 14:53:45,100545480.948532
08/06/2016 15:08:45,97584986.8129608
08/06/2016 15:23:45,88881961.4235696
08/06/2016 15:38:45,78994205.7788626
08/06/2016 15:53:45,69470873.2407729
08/06/2016 16:08:45,60568284.2533737
08/06/2016 16:23:45,52456391.2203282
08/06/2016 16:38:45,46166997.6758389
08/06/2016 16:53:45,40879519.4747614
08/06/2016 17:08:45,36262963.2761629
08/06/2016 17:23:45,31906889.1930928
08/06/2016 17:38:45,28413523.1472409
08/06/2016 17:53:45,25440987.8948783
08/06/2016 18:08:45,22973706.7673439
08/06/2016 18:23:45,20866427.9191461
08/06/2016 18:38:45,19146745.2654211
08/06/2016 18:53:45,17602202.1133218
08/06/2016 19:08:45,16195526.3920196
08/06/2016 19:23:45,15134356.9816086
08/06/2016 19:38:45,14130752.7852896
08/06/2016 19:53:45,13274025.9571533
08/06/2016 20:08:45,12488813.9809603
08/06/2016 20:23:45,11836805.4848655
08/06/2016 20:38:45,11176544.5515804
08/06/2016 20:53:45,10617040.6641928
08/06/2016 21:08:45,10081040.199513
08/06/2016 21:23:45,9654771.60271211
08/06/2016 21:38:45,9304719.26369758
08/06/2016 21:53:45,8995732.19632907
08/06/2016 22:08:45,8680321.2796956
08/06/2016 22:23:45,8346090.78570606
08/06/2016 22:38:45,8154089.73918507
08/06/2016 22:53:45,7958556.98797598
08/06/2016 23:08:45,7734406.11581954
08/06/2016 23:23:45,7610611.74172936
08/06/2016 23:38:45,7414001.8583003
08/06/2016 23:53:45,7243449.66134231
08/07/2016 00:08:45,7126738.99141747
08/07/2016 00:23:45,7035722.89579076
08/07/2016 00:38:45,6909930.85624159
08/07/2016 00:53:45,6821248.66136392
08/07/2016 01:08:45,6722775.73913132
08/07/2016 01:23:45,6678223.05480319
08/07/2016 01:38:45,6593609.14238278
08/07/2016 01:53:45,6528088.51271768
08/07/2016 02:08:45,6498488.01427526
08/07/2016 02:23:45,6489001.0231224
08/07/2016 02:38:45,6479110.33021834
08/07/2016 02:53:45,6466797.42680718
08/07/2016 03:08:45,6525050.05368141
08/07/2016 03:23:45,6568003.97485836
08/07/2016 03:38:45,6654108.04588275
08/07/2016 03:53:45,6740339.91922783
08/07/2016 04:08:45,6889156.67128995
08/07/2016 04:23:45,7082342.76894332
08/07/2016 04:38:45,7322217.30322602
08/07/2016 04:53:45,7603573.28945869
08/07/2016 05:08:45,7897280.98603037
08/07/2016 05:23:45,8300435.73779852
08/07/2016 05:38:45,8588207.34567894
08/07/2016 05:53:45,8938841.51435728
08/07/2016 06:08:45,9258826.02627177
08/07/2016 06:23:45,9519940.01725943
08/07/2016 06:38:45,9689379.29186259
08/07/2016 06:53:45,9935252.58185432
08/07/2016 07:08:45,9918310.27249205
08/07/2016 07:23:45,9899171.73784209
08/07/2016 07:38:45,9672255.97492167
08/07/2016 07:53:45,9462255.50735367
08/07/2016 08:08:45,9288691.86536925
08/07/2016 08:23:45,8978626.02025734
08/07/2016 08:38:45,8779717.7519602
08/07/2016 08:53:45,8516802.7355649
08/07/2016 09:08:45,8405823.01240885
08/07/2016 09:23:45,8261268.16606238
08/07/2016 09:38:45,8082911.52567132
08/07/2016 09:53:45,8012580.20822255
08/07/2016 10:08:45,7883590.91662492
08/07/2016 10:23:45,7911802.86753591
08/07/2016 10:38:45,7953663.61263934
08/07/2016 10:53:45,8175822.99004969
08/07/2016 11:08:45,8502851.57643995
08/07/2016 11:23:45,9133478.00379813
08/07/2016 11:38:45,10182335.742957
08/07/2016 11:53:45,12680096.7584372
08/07/2016 12:08:45,18202628.9296438
08/07/2016 12:23:45,27629378.0239068
08/07/2016 12:38:45,40541620.8347649
08/07/2016 12:53:45,55003211.7326526
08/07/2016 13:08:45,68900385.3472808
08/07/2016 13:23:45,80224481.3805231
08/07/2016 13:38:45,88926226.0041684
08/07/2016 13:53:45,95947765.0363941
08/07/2016 14:08:45,99391864.7989712
08/07/2016 14:23:45,98020540.4129119
08/07/2016 14:38:45,90726669.9935192
08/07/2016 14:53:45,81000288.0902628
08/07/2016 15:08:45,71568332.8401954
08/07/2016 15:23:45,62744390.274453
08/07/2016 15:38:45,54613277.527601
08/07/2016 15:53:45,48378482.4509284
08/07/2016 16:08:45,43165291.4056549
08/07/2016 16:23:45,38813290.5390048
08/07/2016 16:38:45,34799784.8142714
08/07/2016 16:53:45,31285870.1494156
08/07/2016 17:08:45,28529632.9242287
08/07/2016 17:23:45,26501989.8650201
08/07/2016 17:38:45,24800574.4439545
08/07/2016 17:53:45,23471481.9966752
08/07/2016 18:08:45,22571202.8290744
08/07/2016 18:23:45,21707561.7777418
08/07/2016 18:38:45,21182920.2215781
08/07/2016 18:53:45,20599445.1721136
08/07/2016 19:08:45,20288391.3229795
08/07/2016 19:23:45,19967795.0943542
08/07/2016 19:38:45,19822808.023831
08/07/2016 19:53:45,19662589.9883236
08/07/2016 20:08:45,19375182.861285
08/07/2016 20:23:45,19141684.4609044
08/07/2016 20:38:45,18583477.099568
08/07/2016 20:53:45,17793195.8206418
08/07/2016 21:08:45,16852059.5365139
08/07/2016 21:23:45,15918882.6406704
08/07/2016 21:38:45,14917097.8408467
08/07/2016 21:53:45,14063920.2656389
08/07/2016 22:08:45,13249858.9773143
08/07/2016 22:23:45,12606588.8944335
08/07/2016 22:38:45,11965816.7167757
08/07/2016 22:53:45,11339219.7649469
08/07/2016 23:08:45,10809089.1566398
08/07/2016 23:23:45,10285335.7744334
08/07/2016 23:38:45,9882629.15354936
08/07/2016 23:53:45,9486740.48479473
08/08/2016 00:08:45,9134493.56601594
08/08/2016 00:23:45,8799290.01916418
08/08/2016 00:38:45,8496851.44946138
08/08/2016 00:53:45,8295762.45122229
08/08/2016 01:08:45,8081189.07400805
08/08/2016 01:23:45,7865561.46477509
08/08/2016 01:38:45,7681483.33937503
08/08/2016 01:53:45,7490839.1640592
08/08/2016 02:08:45,7388816.57350757
08/08/2016 02:23:45,7207269.81166964
08/08/2016 02:38:45,7046097.09833295
08/08/2016 02:53:45,6943391.88980666
08/08/2016 03:08:45,6856098.10533347
08/08/2016 03:23:45,6780013.21516858
08/08/2016 03:38:45,6677263.30325544
08/08/2016 03:53:45,6644746.52589236
08/08/2016 04:08:45,6570860.32930034
08/08/2016 04:23:45,6458372.34678243
08/08/2016 04:38:45,6458269.22731337
08/08/2016 04:53:45,6388135.9211855
08/08/2016 05:08:45,6381708.50661975
08/08/2016 05:23:45,6313895.38854556
08/08/2016 05:38:45,6316620.37536607
08/08/2016 05:53:45,6213433.43985204
08/08/2016 06:08:45,6213631.99968075
08/08/2016 06:23:45,6218298.15565539
08/08/2016 06:38:45,6222666.47188697
08/08/2016 06:53:45,6224354.230431
08/08/2016 07:08:45,6230410.3052066
08/08/2016 07:23:45,6315398.71133709
08/08/2016 07:38:45,6338823.97168128
08/08/2016 07:53:45,6457239.67814629
08/08/2016 08:08:45,6560294.14902321
08/08/2016 08:23:45,6739560.76387789
08/08/2016 08:38:45,6908036.58450556
08/08/2016 08:53:45,7049718.07266781
08/08/2016 09:08:45,7392952.59667988
08/08/2016 09:23:45,7861752.48938695
08/08/2016 09:38:45,8465273.99172996
08/08/2016 09:53:45,9113701.41743339
08/08/2016 10:08:45,10095032.0853432
08/08/2016 10:23:45,11414957.0382846
08/08/2016 10:38:45,13695523.6315977
08/08/2016 10:53:45,18381467.2973676
08/08/2016 11:08:45,26259893.8792684
08/08/2016 11:23:45,37958240.7672848
08/08/2016 11:38:45,50824328.1597531
08/08/2016 11:53:45,64421747.7390478
08/08/2016 12:08:45,75582354.1619466
08/08/2016 12:23:45,84906376.7868922
08/08/2016 12:38:45,92289217.9162729
08/08/2016 12:53:45,98106905.7107829
08/08/2016 13:08:45,102121327.443238
08/08/2016 13:23:45,103258347.117613
08/08/2016 13:38:45,99074806.713372
08/08/2016 13:53:45,90633436.0065462
08/08/2016 14:08:45,80652945.516977
08/08/2016 14:23:45,71040976.858666
08/08/2016 14:38:45,62760022.7471551
08/08/2016 14:53:45,54567751.3790298
08/08/2016 15:08:45,48802070.3529148
08/08/2016 15:23:45,43653049.2368142
08/08/2016 15:38:45,39305725.7705489
08/08/2016 15:53:45,35974960.0628027
08/08/2016 16:08:45,33100965.2001226
08/08/2016 16:23:45,31160111.5754421
08/08/2016 16:38:45,29536953.8121484
