;Date	Time 	Flow (CMS)
8/2/2016	13:35	7.588914996
8/2/2016	13:40	7.673865537
8/2/2016	13:45	7.673865537
8/2/2016	13:50	7.588914996
8/2/2016	13:55	7.588914996
8/2/2016	14:00	7.503964455
8/2/2016	14:05	7.503964455
8/2/2016	14:10	7.503964455
8/2/2016	14:15	7.503964455
8/2/2016	14:20	7.419013914
8/2/2016	14:25	7.419013914
8/2/2016	14:30	7.419013914
8/2/2016	14:35	7.419013914
8/2/2016	14:40	7.419013914
8/2/2016	14:45	7.419013914
8/2/2016	14:50	7.419013914
8/2/2016	14:55	7.419013914
8/2/2016	15:00	7.419013914
8/2/2016	15:05	7.503964455
8/2/2016	15:10	7.588914996
8/2/2016	15:15	7.673865537
8/2/2016	15:20	7.730499231
8/2/2016	15:25	7.985350854
8/2/2016	15:30	8.268519324
8/2/2016	15:35	8.523370947
8/2/2016	15:40	9.06139104
8/2/2016	15:45	9.62772798
8/2/2016	15:50	10.53386708
8/2/2016	15:55	11.46832304
8/2/2016	16:00	12.68594746
8/2/2016	16:05	14.24337404
8/2/2016	16:10	15.77248378
8/2/2016	16:15	17.38654406
8/2/2016	16:20	19.25545596
8/2/2016	16:25	21.09605102
8/2/2016	16:30	22.88001238
8/2/2016	16:35	24.91882536
8/2/2016	16:40	26.70278672
8/2/2016	16:45	28.60001547
8/2/2016	16:50	30.01585782
8/2/2016	16:55	31.71486864
8/2/2016	17:00	33.13071099
8/2/2016	17:05	34.26338487
8/2/2016	17:10	35.39605875
8/2/2016	17:15	36.52873263
8/2/2016	17:20	37.09506957
8/2/2016	17:25	37.94457498
8/2/2016	17:30	38.51091192
8/2/2016	17:35	38.79408039
8/2/2016	17:40	39.07724886
8/2/2016	17:45	39.07724886
8/2/2016	17:50	38.51091192
8/2/2016	17:55	37.94457498
8/2/2016	18:00	37.37823804
8/2/2016	18:05	36.52873263
8/2/2016	18:10	35.39605875
8/2/2016	18:15	34.26338487
8/2/2016	18:20	33.13071099
8/2/2016	18:25	31.71486864
8/2/2016	18:30	30.86536323
8/2/2016	18:35	29.73268935
8/2/2016	18:40	28.60001547
8/2/2016	18:45	27.43902474
8/2/2016	18:50	26.33466771
8/2/2016	18:55	25.28694437
8/2/2016	19:00	24.5790232
8/2/2016	19:05	23.5596167
8/2/2016	19:10	22.54021021
8/2/2016	19:15	21.7473385
8/2/2016	19:20	20.95446678
8/2/2016	19:25	20.16159506
8/2/2016	19:30	19.42535704
8/2/2016	19:35	18.83070326
8/2/2016	19:40	18.23604947
8/2/2016	19:45	17.52812829
8/2/2016	19:50	16.9901082
8/2/2016	19:55	16.42377126
8/2/2016	20:00	15.91406801
8/2/2016	20:05	15.51763216
8/2/2016	20:10	15.00792891
8/2/2016	20:15	14.49822566
8/2/2016	20:20	14.13010665
8/2/2016	20:25	13.76198764
8/2/2016	20:30	13.39386863
8/2/2016	20:35	12.94079908
8/2/2016	20:40	12.57268007
8/2/2016	20:45	12.2328779
8/2/2016	20:50	11.92139259
8/2/2016	20:55	11.58159042
8/2/2016	21:00	11.38337249
8/2/2016	21:05	10.95861979
8/2/2016	21:10	10.73208501
8/2/2016	21:15	10.4205997
8/2/2016	21:20	10.22238177
8/2/2016	21:25	10.02416384
8/2/2016	21:30	9.825945909
8/2/2016	21:35	9.542777439
8/2/2016	21:40	9.34455951
8/2/2016	21:45	9.174658428
8/2/2016	21:50	9.06139104
8/2/2016	21:55	8.891489958
8/2/2016	22:00	8.693272029
8/2/2016	22:05	8.523370947
8/2/2016	22:10	8.353469865
8/2/2016	22:15	8.268519324
8/2/2016	22:20	8.098618242
8/2/2016	22:25	7.985350854
8/2/2016	22:30	7.815449772
8/2/2016	22:35	7.730499231
8/2/2016	22:40	7.588914996
8/2/2016	22:45	7.503964455
8/2/2016	22:50	7.419013914
8/2/2016	22:55	7.249112832
8/2/2016	23:00	7.164162291
8/2/2016	23:05	7.07921175
