;Date	Time	CMS
8/15/2016	23:45	1.628780239
8/15/2016	23:50	1.616865131
8/15/2016	23:55	1.604950023
8/16/2016	0:00	1.743826484
8/16/2016	0:05	1.758405803
8/16/2016	0:10	1.772985122
8/16/2016	0:15	1.787564441
8/16/2016	0:20	1.80214376
8/16/2016	0:25	1.816723078
8/16/2016	0:30	1.831302397
8/16/2016	0:35	1.845881716
8/16/2016	0:40	1.860461035
8/16/2016	0:45	1.875040353
8/16/2016	0:50	1.889619672
8/16/2016	0:55	1.904198991
8/16/2016	1:00	1.91877831
8/16/2016	1:05	1.933357629
8/16/2016	1:10	1.947936947
8/16/2016	1:15	1.962516266
8/16/2016	1:20	1.977095585
8/16/2016	1:25	1.991674904
8/16/2016	1:30	2.006254222
8/16/2016	1:35	2.020833541
8/16/2016	1:40	2.03541286
8/16/2016	1:45	2.049992179
8/16/2016	1:50	2.064571498
8/16/2016	1:55	2.079150816
8/16/2016	2:00	2.093730135
8/16/2016	2:05	2.108309454
8/16/2016	2:10	2.122888773
8/16/2016	2:15	2.137468091
8/16/2016	2:20	2.15204741
8/16/2016	2:25	2.166626729
8/16/2016	2:30	2.181206048
8/16/2016	2:35	2.195785367
8/16/2016	2:40	2.210364685
8/16/2016	2:45	2.224944004
8/16/2016	2:50	2.239523323
8/16/2016	2:55	2.254102642
8/16/2016	3:00	2.26868196
8/16/2016	3:05	2.283261279
8/16/2016	3:10	2.297840598
8/16/2016	3:15	2.312419917
8/16/2016	3:20	2.326999236
8/16/2016	3:25	2.341578554
8/16/2016	3:30	2.356157873
8/16/2016	3:35	2.370737192
8/16/2016	3:40	2.385316511
8/16/2016	3:45	2.399895829
8/16/2016	3:50	2.414475148
8/16/2016	3:55	2.429054467
8/16/2016	4:00	2.443633786
8/16/2016	4:05	2.458213105
8/16/2016	4:10	2.472792423
8/16/2016	4:15	2.487371742
8/16/2016	4:20	2.501951061
8/16/2016	4:25	2.51653038
8/16/2016	4:30	2.531109698
8/16/2016	4:35	2.545689017
8/16/2016	4:40	2.560268336
8/16/2016	4:45	2.574847655
8/16/2016	4:50	2.589426974
8/16/2016	4:55	2.604006292
8/16/2016	5:00	2.618585611
8/16/2016	5:05	2.63316493
8/16/2016	5:10	2.647744249
8/16/2016	5:15	2.662323567
8/16/2016	5:20	2.676902886
8/16/2016	5:25	2.691482205
8/16/2016	5:30	2.706061524
8/16/2016	5:35	2.720640842
8/16/2016	5:40	2.735220161
8/16/2016	5:45	2.74979948
8/16/2016	5:50	2.764378799
8/16/2016	5:55	2.778958118
8/16/2016	6:00	2.793537436
8/16/2016	6:05	2.808116755
8/16/2016	6:10	2.822696074
8/16/2016	6:15	2.837275393
8/16/2016	6:20	2.851854711
8/16/2016	6:25	2.86643403
8/16/2016	6:30	2.881013349
8/16/2016	6:35	2.895592668
8/16/2016	6:40	2.910171987
8/16/2016	6:45	2.924751305
8/16/2016	6:50	2.939330624
8/16/2016	6:55	2.953909943
8/16/2016	7:00	2.968489262
8/16/2016	7:05	2.98306858
8/16/2016	7:10	2.997647899
8/16/2016	7:15	3.012227218
8/16/2016	7:20	3.026806537
8/16/2016	7:25	3.041385856
8/16/2016	7:30	3.055965174
8/16/2016	7:35	3.070544493
8/16/2016	7:40	3.085123812
8/16/2016	7:45	3.099703131
8/16/2016	7:50	3.114282449
8/16/2016	7:55	3.128861768
8/16/2016	8:00	3.143441087
8/16/2016	8:05	3.158020406
8/16/2016	8:10	3.172599725
8/16/2016	8:15	3.187179043
8/16/2016	8:20	3.201758362
8/16/2016	8:25	3.216337681
8/16/2016	8:30	3.230917
8/16/2016	8:35	3.245496318
8/16/2016	8:40	3.260075637
8/16/2016	8:45	3.274654956
8/16/2016	8:50	3.289234275
8/16/2016	8:55	3.303813594
8/16/2016	9:00	3.318392912
8/16/2016	9:05	3.332972231
8/16/2016	9:10	3.34755155
8/16/2016	9:15	3.362130869
8/16/2016	9:20	3.376710187
8/16/2016	9:25	3.391289506
8/16/2016	9:30	3.405868825
8/16/2016	9:35	3.420448144
8/16/2016	9:40	3.435027463
8/16/2016	9:45	3.449606781
8/16/2016	9:50	3.4641861
8/16/2016	9:55	3.478765419
8/16/2016	10:00	3.493344738
8/16/2016	10:05	3.507924056
8/16/2016	10:10	3.522503375
8/16/2016	10:15	3.537082694
8/16/2016	10:20	3.551662013
8/16/2016	10:25	3.566241332
8/16/2016	10:30	3.58082065
8/16/2016	10:35	3.595399969
8/16/2016	10:40	3.609979288
8/16/2016	10:45	3.624558607
8/16/2016	10:50	3.639137925
8/16/2016	10:55	3.653717244
8/16/2016	11:00	3.668296563
8/16/2016	11:05	3.682875882
8/16/2016	11:10	3.697455201
8/16/2016	11:15	3.712034519
8/16/2016	11:20	3.726613838
8/16/2016	11:25	3.741193157
8/16/2016	11:30	3.755772476
8/16/2016	11:35	3.770351794
8/16/2016	11:40	3.784931113
8/16/2016	11:45	3.799510432
8/16/2016	11:50	3.814089751
8/16/2016	11:55	3.828669069
8/16/2016	12:00	3.843248388
8/16/2016	12:05	3.828669069
8/16/2016	12:10	3.814089751
8/16/2016	12:15	3.799510432
8/16/2016	12:20	3.784931113
8/16/2016	12:25	3.770351794
8/16/2016	12:30	3.755772476
8/16/2016	12:35	3.741193157
8/16/2016	12:40	3.726613838
8/16/2016	12:45	3.712034519
8/16/2016	12:50	3.697455201
8/16/2016	12:55	3.682875882
8/16/2016	13:00	3.668296563
8/16/2016	13:05	3.653717244
8/16/2016	13:10	3.639137925
8/16/2016	13:15	3.624558607
8/16/2016	13:20	3.609979288
8/16/2016	13:25	3.595399969
8/16/2016	13:30	3.58082065
8/16/2016	13:35	3.566241332
8/16/2016	13:40	3.551662013
8/16/2016	13:45	3.537082694
8/16/2016	13:50	3.522503375
8/16/2016	13:55	3.507924056
8/16/2016	14:00	3.493344738
8/16/2016	14:05	3.478765419
8/16/2016	14:10	3.4641861
8/16/2016	14:15	3.449606781
8/16/2016	14:20	3.435027463
8/16/2016	14:25	3.420448144
8/16/2016	14:30	3.405868825
8/16/2016	14:35	3.391289506
8/16/2016	14:40	3.376710187
8/16/2016	14:45	3.362130869
8/16/2016	14:50	3.34755155
8/16/2016	14:55	3.332972231
8/16/2016	15:00	3.318392912
8/16/2016	15:05	3.303813594
8/16/2016	15:10	3.289234275
8/16/2016	15:15	3.274654956
8/16/2016	15:20	3.260075637
8/16/2016	15:25	3.245496318
8/16/2016	15:30	3.230917
8/16/2016	15:35	3.216337681
8/16/2016	15:40	3.201758362
8/16/2016	15:45	3.187179043
8/16/2016	15:50	3.172599725
8/16/2016	15:55	3.158020406
8/16/2016	16:00	3.143441087
8/16/2016	16:05	3.128861768
8/16/2016	16:10	3.114282449
8/16/2016	16:15	3.099703131
8/16/2016	16:20	3.085123812
8/16/2016	16:25	3.070544493
8/16/2016	16:30	3.055965174
8/16/2016	16:35	3.041385856
8/16/2016	16:40	3.026806537
8/16/2016	16:45	3.012227218
8/16/2016	16:50	2.997647899
8/16/2016	16:55	2.98306858
8/16/2016	17:00	2.968489262
8/16/2016	17:05	2.953909943
8/16/2016	17:10	2.939330624
8/16/2016	17:15	2.924751305
8/16/2016	17:20	2.910171987
8/16/2016	17:25	2.895592668
8/16/2016	17:30	2.881013349
8/16/2016	17:35	2.86643403
8/16/2016	17:40	2.851854711
8/16/2016	17:45	2.837275393
8/16/2016	17:50	2.822696074
8/16/2016	17:55	2.808116755
8/16/2016	18:00	2.793537436
8/16/2016	18:05	2.778958118
8/16/2016	18:10	2.764378799
8/16/2016	18:15	2.74979948
8/16/2016	18:20	2.735220161
8/16/2016	18:25	2.720640842
8/16/2016	18:30	2.706061524
8/16/2016	18:35	2.691482205
8/16/2016	18:40	2.676902886
8/16/2016	18:45	2.662323567
8/16/2016	18:50	2.647744249
8/16/2016	18:55	2.63316493
8/16/2016	19:00	2.618585611
8/16/2016	19:05	2.604006292
8/16/2016	19:10	2.589426974
8/16/2016	19:15	2.574847655
8/16/2016	19:20	2.560268336
8/16/2016	19:25	2.545689017
8/16/2016	19:30	2.531109698
8/16/2016	19:35	2.51653038
8/16/2016	19:40	2.501951061
8/16/2016	19:45	2.487371742
8/16/2016	19:50	2.472792423
8/16/2016	19:55	2.458213105
8/16/2016	20:00	2.443633786
8/16/2016	20:05	2.429054467
8/16/2016	20:10	2.414475148
8/16/2016	20:15	2.399895829
8/16/2016	20:20	2.385316511
8/16/2016	20:25	2.370737192
8/16/2016	20:30	2.356157873
8/16/2016	20:35	2.341578554
8/16/2016	20:40	2.326999236
8/16/2016	20:45	2.312419917
8/16/2016	20:50	2.297840598
8/16/2016	20:55	2.283261279
8/16/2016	21:00	2.26868196
8/16/2016	21:05	2.254102642
8/16/2016	21:10	2.239523323
8/16/2016	21:15	2.224944004
8/16/2016	21:20	2.210364685
8/16/2016	21:25	2.195785367
8/16/2016	21:30	2.181206048
8/16/2016	21:35	2.166626729
8/16/2016	21:40	2.15204741
8/16/2016	21:45	2.137468091
8/16/2016	21:50	2.122888773
8/16/2016	21:55	2.108309454
8/16/2016	22:00	2.093730135
8/16/2016	22:05	2.079150816
8/16/2016	22:10	2.064571498
8/16/2016	22:15	2.049992179
8/16/2016	22:20	2.03541286
8/16/2016	22:25	2.020833541
8/16/2016	22:30	2.006254222
8/16/2016	22:35	1.991674904
8/16/2016	22:40	1.977095585
8/16/2016	22:45	1.962516266
8/16/2016	22:50	1.947936947
8/16/2016	22:55	1.933357629
8/16/2016	23:00	1.91877831
8/16/2016	23:05	1.904198991
8/16/2016	23:10	1.889619672
8/16/2016	23:15	1.875040353
8/16/2016	23:20	1.860461035
8/16/2016	23:25	1.845881716
8/16/2016	23:30	1.831302397
8/16/2016	23:35	1.816723078
8/16/2016	23:40	1.80214376
8/16/2016	23:45	1.787564441
8/16/2016	23:50	1.772985122
8/16/2016	23:55	1.758405803
8/17/2016	0:00	1.925987893
8/17/2016	0:05	1.949705351
8/17/2016	0:10	1.973422808
8/17/2016	0:15	1.997140265
8/17/2016	0:20	2.020857722
8/17/2016	0:25	2.044575179
8/17/2016	0:30	2.068292637
8/17/2016	0:35	2.092010094
8/17/2016	0:40	2.115727551
8/17/2016	0:45	2.139445008
8/17/2016	0:50	2.163162465
8/17/2016	0:55	2.186879923
8/17/2016	1:00	2.21059738
8/17/2016	1:05	2.234314837
8/17/2016	1:10	2.258032294
8/17/2016	1:15	2.281749752
8/17/2016	1:20	2.305467209
8/17/2016	1:25	2.329184666
8/17/2016	1:30	2.352902123
8/17/2016	1:35	2.37661958
8/17/2016	1:40	2.400337038
8/17/2016	1:45	2.424054495
8/17/2016	1:50	2.447771952
8/17/2016	1:55	2.471489409
8/17/2016	2:00	2.495206866
8/17/2016	2:05	2.518924324
8/17/2016	2:10	2.542641781
8/17/2016	2:15	2.566359238
8/17/2016	2:20	2.590076695
8/17/2016	2:25	2.613794153
8/17/2016	2:30	2.63751161
8/17/2016	2:35	2.661229067
8/17/2016	2:40	2.684946524
8/17/2016	2:45	2.708663981
8/17/2016	2:50	2.732381439
8/17/2016	2:55	2.756098896
8/17/2016	3:00	2.779816353
8/17/2016	3:05	2.80353381
8/17/2016	3:10	2.827251267
8/17/2016	3:15	2.850968725
8/17/2016	3:20	2.874686182
8/17/2016	3:25	2.898403639
8/17/2016	3:30	2.922121096
8/17/2016	3:35	2.945838553
8/17/2016	3:40	2.969556011
8/17/2016	3:45	2.993273468
8/17/2016	3:50	3.016990925
8/17/2016	3:55	3.040708382
8/17/2016	4:00	3.06442584
8/17/2016	4:05	3.088143297
8/17/2016	4:10	3.111860754
8/17/2016	4:15	3.135578211
8/17/2016	4:20	3.159295668
8/17/2016	4:25	3.183013126
8/17/2016	4:30	3.206730583
8/17/2016	4:35	3.23044804
8/17/2016	4:40	3.254165497
8/17/2016	4:45	3.277882954
8/17/2016	4:50	3.301600412
8/17/2016	4:55	3.325317869
8/17/2016	5:00	3.349035326
8/17/2016	5:05	3.372752783
8/17/2016	5:10	3.396470241
8/17/2016	5:15	3.420187698
8/17/2016	5:20	3.443905155
8/17/2016	5:25	3.467622612
8/17/2016	5:30	3.491340069
8/17/2016	5:35	3.515057527
8/17/2016	5:40	3.538774984
8/17/2016	5:45	3.562492441
8/17/2016	5:50	3.586209898
8/17/2016	5:55	3.609927355
8/17/2016	6:00	3.633644813
8/17/2016	6:05	3.65736227
8/17/2016	6:10	3.681079727
8/17/2016	6:15	3.704797184
8/17/2016	6:20	3.728514641
8/17/2016	6:25	3.752232099
8/17/2016	6:30	3.775949556
8/17/2016	6:35	3.799667013
8/17/2016	6:40	3.82338447
8/17/2016	6:45	3.847101928
8/17/2016	6:50	3.870819385
8/17/2016	6:55	3.894536842
8/17/2016	7:00	3.918254299
8/17/2016	7:05	3.941971756
8/17/2016	7:10	3.965689214
8/17/2016	7:15	3.989406671
8/17/2016	7:20	4.013124128
8/17/2016	7:25	4.036841585
8/17/2016	7:30	4.060559042
8/17/2016	7:35	4.0842765
8/17/2016	7:40	4.107993957
8/17/2016	7:45	4.131711414
8/17/2016	7:50	4.155428871
8/17/2016	7:55	4.179146328
8/17/2016	8:00	4.202863786
8/17/2016	8:05	4.226581243
8/17/2016	8:10	4.2502987
8/17/2016	8:15	4.274016157
8/17/2016	8:20	4.297733615
8/17/2016	8:25	4.321451072
8/17/2016	8:30	4.345168529
8/17/2016	8:35	4.368885986
8/17/2016	8:40	4.392603443
8/17/2016	8:45	4.416320901
8/17/2016	8:50	4.440038358
8/17/2016	8:55	4.463755815
8/17/2016	9:00	4.487473272
8/17/2016	9:05	4.511190729
8/17/2016	9:10	4.534908187
8/17/2016	9:15	4.558625644
8/17/2016	9:20	4.582343101
8/17/2016	9:25	4.606060558
8/17/2016	9:30	4.629778016
8/17/2016	9:35	4.653495473
8/17/2016	9:40	4.67721293
8/17/2016	9:45	4.700930387
8/17/2016	9:50	4.724647844
8/17/2016	9:55	4.748365302
8/17/2016	10:00	4.772082759
8/17/2016	10:05	4.795800216
8/17/2016	10:10	4.819517673
8/17/2016	10:15	4.84323513
8/17/2016	10:20	4.866952588
8/17/2016	10:25	4.890670045
8/17/2016	10:30	4.914387502
8/17/2016	10:35	4.938104959
8/17/2016	10:40	4.961822416
8/17/2016	10:45	4.985539874
8/17/2016	10:50	5.009257331
8/17/2016	10:55	5.032974788
8/17/2016	11:00	5.056692245
8/17/2016	11:05	5.080409703
8/17/2016	11:10	5.10412716
8/17/2016	11:15	5.127844617
8/17/2016	11:20	5.151562074
8/17/2016	11:25	5.175279531
8/17/2016	11:30	5.198996989
8/17/2016	11:35	5.222714446
8/17/2016	11:40	5.246431903
8/17/2016	11:45	5.27014936
8/17/2016	11:50	5.293866817
8/17/2016	11:55	5.317584275
8/17/2016	12:00	5.341301732
8/17/2016	12:05	5.317584275
8/17/2016	12:10	5.293866817
8/17/2016	12:15	5.27014936
8/17/2016	12:20	5.246431903
8/17/2016	12:25	5.222714446
8/17/2016	12:30	5.198996989
8/17/2016	12:35	5.175279531
8/17/2016	12:40	5.151562074
8/17/2016	12:45	5.127844617
8/17/2016	12:50	5.10412716
8/17/2016	12:55	5.080409703
8/17/2016	13:00	5.056692245
8/17/2016	13:05	5.032974788
8/17/2016	13:10	5.009257331
8/17/2016	13:15	4.985539874
8/17/2016	13:20	4.961822416
8/17/2016	13:25	4.938104959
8/17/2016	13:30	4.914387502
8/17/2016	13:35	4.890670045
8/17/2016	13:40	4.866952588
8/17/2016	13:45	4.84323513
8/17/2016	13:50	4.819517673
8/17/2016	13:55	4.795800216
8/17/2016	14:00	4.772082759
8/17/2016	14:05	4.748365302
8/17/2016	14:10	4.724647844
8/17/2016	14:15	4.700930387
8/17/2016	14:20	4.67721293
8/17/2016	14:25	4.653495473
8/17/2016	14:30	4.629778016
8/17/2016	14:35	4.606060558
8/17/2016	14:40	4.582343101
8/17/2016	14:45	4.558625644
8/17/2016	14:50	4.534908187
8/17/2016	14:55	4.511190729
8/17/2016	15:00	4.487473272
8/17/2016	15:05	4.463755815
8/17/2016	15:10	4.440038358
8/17/2016	15:15	4.416320901
8/17/2016	15:20	4.392603443
8/17/2016	15:25	4.368885986
8/17/2016	15:30	4.345168529
8/17/2016	15:35	4.321451072
8/17/2016	15:40	4.297733615
8/17/2016	15:45	4.274016157
8/17/2016	15:50	4.2502987
8/17/2016	15:55	4.226581243
8/17/2016	16:00	4.202863786
8/17/2016	16:05	4.179146328
8/17/2016	16:10	4.155428871
8/17/2016	16:15	4.131711414
8/17/2016	16:20	4.107993957
8/17/2016	16:25	4.0842765
8/17/2016	16:30	4.060559042
8/17/2016	16:35	4.036841585
8/17/2016	16:40	4.013124128
8/17/2016	16:45	3.989406671
8/17/2016	16:50	3.965689214
8/17/2016	16:55	3.941971756
8/17/2016	17:00	3.918254299
8/17/2016	17:05	3.894536842
8/17/2016	17:10	3.870819385
8/17/2016	17:15	3.847101928
8/17/2016	17:20	3.82338447
8/17/2016	17:25	3.799667013
8/17/2016	17:30	3.775949556
8/17/2016	17:35	3.752232099
8/17/2016	17:40	3.728514641
8/17/2016	17:45	3.704797184
8/17/2016	17:50	3.681079727
8/17/2016	17:55	3.65736227
8/17/2016	18:00	3.633644813
8/17/2016	18:05	3.609927355
8/17/2016	18:10	3.586209898
8/17/2016	18:15	3.562492441
8/17/2016	18:20	3.538774984
8/17/2016	18:25	3.515057527
8/17/2016	18:30	3.491340069
8/17/2016	18:35	3.467622612
8/17/2016	18:40	3.443905155
8/17/2016	18:45	3.420187698
8/17/2016	18:50	3.396470241
8/17/2016	18:55	3.372752783
8/17/2016	19:00	3.349035326
8/17/2016	19:05	3.325317869
8/17/2016	19:10	3.301600412
8/17/2016	19:15	3.277882954
8/17/2016	19:20	3.254165497
8/17/2016	19:25	3.23044804
8/17/2016	19:30	3.206730583
8/17/2016	19:35	3.183013126
8/17/2016	19:40	3.159295668
8/17/2016	19:45	3.135578211
8/17/2016	19:50	3.111860754
8/17/2016	19:55	3.088143297
8/17/2016	20:00	3.06442584
8/17/2016	20:05	3.040708382
8/17/2016	20:10	3.016990925
8/17/2016	20:15	2.993273468
8/17/2016	20:20	2.969556011
8/17/2016	20:25	2.945838553
8/17/2016	20:30	2.922121096
8/17/2016	20:35	2.898403639
8/17/2016	20:40	2.874686182
8/17/2016	20:45	2.850968725
8/17/2016	20:50	2.827251267
8/17/2016	20:55	2.80353381
8/17/2016	21:00	2.779816353
8/17/2016	21:05	2.756098896
8/17/2016	21:10	2.732381439
8/17/2016	21:15	2.708663981
8/17/2016	21:20	2.684946524
8/17/2016	21:25	2.661229067
8/17/2016	21:30	2.63751161
8/17/2016	21:35	2.613794153
8/17/2016	21:40	2.590076695
8/17/2016	21:45	2.566359238
8/17/2016	21:50	2.542641781
8/17/2016	21:55	2.518924324
8/17/2016	22:00	2.495206866
8/17/2016	22:05	2.471489409
8/17/2016	22:10	2.447771952
8/17/2016	22:15	2.424054495
8/17/2016	22:20	2.400337038
8/17/2016	22:25	2.37661958
8/17/2016	22:30	2.352902123
8/17/2016	22:35	2.329184666
8/17/2016	22:40	2.305467209
8/17/2016	22:45	2.281749752
8/17/2016	22:50	2.258032294
8/17/2016	22:55	2.234314837
8/17/2016	23:00	2.21059738
8/17/2016	23:05	2.186879923
8/17/2016	23:10	2.163162465
8/17/2016	23:15	2.139445008
8/17/2016	23:20	2.115727551
8/17/2016	23:25	2.092010094
8/17/2016	23:30	2.068292637
8/17/2016	23:35	2.044575179
8/17/2016	23:40	2.020857722
8/17/2016	23:45	1.997140265
8/17/2016	23:50	1.973422808
8/17/2016	23:55	1.949705351
8/18/2016	0:00	1.704143577
8/18/2016	0:05	1.717189899
8/18/2016	0:10	1.730236221
8/18/2016	0:15	1.743282543
8/18/2016	0:20	1.756328865
8/18/2016	0:25	1.769375187
8/18/2016	0:30	1.782421509
8/18/2016	0:35	1.795467831
8/18/2016	0:40	1.808514153
8/18/2016	0:45	1.821560475
8/18/2016	0:50	1.834606797
8/18/2016	0:55	1.847653119
8/18/2016	1:00	1.86069944
8/18/2016	1:05	1.873745762
8/18/2016	1:10	1.886792084
8/18/2016	1:15	1.899838406
8/18/2016	1:20	1.912884728
8/18/2016	1:25	1.92593105
8/18/2016	1:30	1.938977372
8/18/2016	1:35	1.952023694
8/18/2016	1:40	1.965070016
8/18/2016	1:45	1.978116338
8/18/2016	1:50	1.99116266
8/18/2016	1:55	2.004208982
8/18/2016	2:00	2.017255304
8/18/2016	2:05	2.030301626
8/18/2016	2:10	2.043347947
8/18/2016	2:15	2.056394269
8/18/2016	2:20	2.069440591
8/18/2016	2:25	2.082486913
8/18/2016	2:30	2.095533235
8/18/2016	2:35	2.108579557
8/18/2016	2:40	2.121625879
8/18/2016	2:45	2.134672201
8/18/2016	2:50	2.147718523
8/18/2016	2:55	2.160764845
8/18/2016	3:00	2.173811167
8/18/2016	3:05	2.186857489
8/18/2016	3:10	2.199903811
8/18/2016	3:15	2.212950133
8/18/2016	3:20	2.225996454
8/18/2016	3:25	2.239042776
8/18/2016	3:30	2.252089098
8/18/2016	3:35	2.26513542
8/18/2016	3:40	2.278181742
8/18/2016	3:45	2.291228064
8/18/2016	3:50	2.304274386
8/18/2016	3:55	2.317320708
8/18/2016	4:00	2.33036703
8/18/2016	4:05	2.343413352
8/18/2016	4:10	2.356459674
8/18/2016	4:15	2.369505996
8/18/2016	4:20	2.382552318
8/18/2016	4:25	2.395598639
8/18/2016	4:30	2.408644961
8/18/2016	4:35	2.421691283
8/18/2016	4:40	2.434737605
8/18/2016	4:45	2.447783927
8/18/2016	4:50	2.460830249
8/18/2016	4:55	2.473876571
8/18/2016	5:00	2.486922893
8/18/2016	5:05	2.499969215
8/18/2016	5:10	2.513015537
8/18/2016	5:15	2.526061859
8/18/2016	5:20	2.539108181
8/18/2016	5:25	2.552154503
8/18/2016	5:30	2.565200825
8/18/2016	5:35	2.578247146
8/18/2016	5:40	2.591293468
8/18/2016	5:45	2.60433979
8/18/2016	5:50	2.617386112
8/18/2016	5:55	2.630432434
8/18/2016	6:00	2.643478756
8/18/2016	6:05	2.656525078
8/18/2016	6:10	2.6695714
8/18/2016	6:15	2.682617722
8/18/2016	6:20	2.695664044
8/18/2016	6:25	2.708710366
8/18/2016	6:30	2.721756688
8/18/2016	6:35	2.73480301
8/18/2016	6:40	2.747849332
8/18/2016	6:45	2.760895653
8/18/2016	6:50	2.773941975
8/18/2016	6:55	2.786988297
8/18/2016	7:00	2.800034619
8/18/2016	7:05	2.813080941
8/18/2016	7:10	2.826127263
8/18/2016	7:15	2.839173585
8/18/2016	7:20	2.852219907
8/18/2016	7:25	2.865266229
8/18/2016	7:30	2.878312551
8/18/2016	7:35	2.891358873
8/18/2016	7:40	2.904405195
8/18/2016	7:45	2.917451517
8/18/2016	7:50	2.930497839
8/18/2016	7:55	2.94354416
8/18/2016	8:00	2.956590482
8/18/2016	8:05	2.969636804
8/18/2016	8:10	2.982683126
8/18/2016	8:15	2.995729448
8/18/2016	8:20	3.00877577
8/18/2016	8:25	3.021822092
8/18/2016	8:30	3.034868414
8/18/2016	8:35	3.047914736
8/18/2016	8:40	3.060961058
8/18/2016	8:45	3.07400738
8/18/2016	8:50	3.087053702
8/18/2016	8:55	3.100100024
8/18/2016	9:00	3.113146346
8/18/2016	9:05	3.126192667
8/18/2016	9:10	3.139238989
8/18/2016	9:15	3.152285311
8/18/2016	9:20	3.165331633
8/18/2016	9:25	3.178377955
8/18/2016	9:30	3.191424277
8/18/2016	9:35	3.204470599
8/18/2016	9:40	3.217516921
8/18/2016	9:45	3.230563243
8/18/2016	9:50	3.243609565
8/18/2016	9:55	3.256655887
8/18/2016	10:00	3.269702209
8/18/2016	10:05	3.282748531
8/18/2016	10:10	3.295794853
8/18/2016	10:15	3.308841174
8/18/2016	10:20	3.321887496
8/18/2016	10:25	3.334933818
8/18/2016	10:30	3.34798014
8/18/2016	10:35	3.361026462
8/18/2016	10:40	3.374072784
8/18/2016	10:45	3.387119106
8/18/2016	10:50	3.400165428
8/18/2016	10:55	3.41321175
8/18/2016	11:00	3.426258072
8/18/2016	11:05	3.439304394
8/18/2016	11:10	3.452350716
8/18/2016	11:15	3.465397038
8/18/2016	11:20	3.47844336
8/18/2016	11:25	3.491489681
8/18/2016	11:30	3.504536003
8/18/2016	11:35	3.517582325
8/18/2016	11:40	3.530628647
8/18/2016	11:45	3.543674969
8/18/2016	11:50	3.556721291
8/18/2016	11:55	3.569767613
8/18/2016	12:00	3.582813935
8/18/2016	12:05	3.569767613
8/18/2016	12:10	3.556721291
8/18/2016	12:15	3.543674969
8/18/2016	12:20	3.530628647
8/18/2016	12:25	3.517582325
8/18/2016	12:30	3.504536003
8/18/2016	12:35	3.491489681
8/18/2016	12:40	3.47844336
8/18/2016	12:45	3.465397038
8/18/2016	12:50	3.452350716
8/18/2016	12:55	3.439304394
8/18/2016	13:00	3.426258072
8/18/2016	13:05	3.41321175
8/18/2016	13:10	3.400165428
8/18/2016	13:15	3.387119106
8/18/2016	13:20	3.374072784
8/18/2016	13:25	3.361026462
8/18/2016	13:30	3.34798014
8/18/2016	13:35	3.334933818
8/18/2016	13:40	3.321887496
8/18/2016	13:45	3.308841174
8/18/2016	13:50	3.295794853
8/18/2016	13:55	3.282748531
8/18/2016	14:00	3.269702209
8/18/2016	14:05	3.256655887
8/18/2016	14:10	3.243609565
8/18/2016	14:15	3.230563243
8/18/2016	14:20	3.217516921
8/18/2016	14:25	3.204470599
8/18/2016	14:30	3.191424277
8/18/2016	14:35	3.178377955
8/18/2016	14:40	3.165331633
8/18/2016	14:45	3.152285311
8/18/2016	14:50	3.139238989
8/18/2016	14:55	3.126192667
8/18/2016	15:00	3.113146346
8/18/2016	15:05	3.100100024
8/18/2016	15:10	3.087053702
8/18/2016	15:15	3.07400738
8/18/2016	15:20	3.060961058
8/18/2016	15:25	3.047914736
8/18/2016	15:30	3.034868414
8/18/2016	15:35	3.021822092
8/18/2016	15:40	3.00877577
8/18/2016	15:45	2.995729448
8/18/2016	15:50	2.982683126
8/18/2016	15:55	2.969636804
8/18/2016	16:00	2.956590482
8/18/2016	16:05	2.94354416
8/18/2016	16:10	2.930497839
8/18/2016	16:15	2.917451517
8/18/2016	16:20	2.904405195
8/18/2016	16:25	2.891358873
8/18/2016	16:30	2.878312551
8/18/2016	16:35	2.865266229
8/18/2016	16:40	2.852219907
8/18/2016	16:45	2.839173585
8/18/2016	16:50	2.826127263
8/18/2016	16:55	2.813080941
8/18/2016	17:00	2.800034619
8/18/2016	17:05	2.786988297
8/18/2016	17:10	2.773941975
8/18/2016	17:15	2.760895653
8/18/2016	17:20	2.747849332
8/18/2016	17:25	2.73480301
8/18/2016	17:30	2.721756688
8/18/2016	17:35	2.708710366
8/18/2016	17:40	2.695664044
8/18/2016	17:45	2.682617722
8/18/2016	17:50	2.6695714
8/18/2016	17:55	2.656525078
8/18/2016	18:00	2.643478756
8/18/2016	18:05	2.630432434
8/18/2016	18:10	2.617386112
8/18/2016	18:15	2.60433979
8/18/2016	18:20	2.591293468
8/18/2016	18:25	2.578247146
8/18/2016	18:30	2.565200825
8/18/2016	18:35	2.552154503
8/18/2016	18:40	2.539108181
8/18/2016	18:45	2.526061859
8/18/2016	18:50	2.513015537
8/18/2016	18:55	2.499969215
8/18/2016	19:00	2.486922893
8/18/2016	19:05	2.473876571
8/18/2016	19:10	2.460830249
8/18/2016	19:15	2.447783927
8/18/2016	19:20	2.434737605
8/18/2016	19:25	2.421691283
8/18/2016	19:30	2.408644961
8/18/2016	19:35	2.395598639
8/18/2016	19:40	2.382552318
8/18/2016	19:45	2.369505996
8/18/2016	19:50	2.356459674
8/18/2016	19:55	2.343413352
8/18/2016	20:00	2.33036703
8/18/2016	20:05	2.317320708
8/18/2016	20:10	2.304274386
8/18/2016	20:15	2.291228064
